school	platform	section	field_name_verbatim	normalized_key	type	limit	required	source_url	source_type	checked_date
Manchester	Oracle PeopleSoft Campus Solutions	Supporting documents	provide a relevant title for each document which clearly states what that file contains	file_naming_requirement	file	⚠️ 本次三国调研中**唯一**明文提出文件命名/标题要求的学校。要求每个上传文件带一个清楚说明其内容的标题。原文另加一句 refrain from uploading any irrelevant documents not requested	必填(上传时)	https://www.alliancembs.manchester.ac.uk/study/masters/how-to-apply/supporting-documents/	official checklist	2026-08-15
Manchester	Oracle PeopleSoft Campus Solutions	Supporting documents (post-submission)	email any outstanding documents to pgadmissions.ambs@manchester.ac.uk	late_document_email_route	file	已提交申请后补件走邮箱,须在邮件内写明 ID number 以便与申请匹配。与 UCL「提交后不得替换或补传文件」相反	条件必填(提交后仍缺件时)	https://www.alliancembs.manchester.ac.uk/study/masters/how-to-apply/supporting-documents/	official checklist	2026-08-15
Manchester	Oracle PeopleSoft Campus Solutions	References	Academic references (AMBS)	referee_details	repeatable-group	AMBS 授课硕士:提交申请时不需要推荐信。原文 When you complete your online application, you are not required to submit an academic reference. After an initial assessment of your application, we may contact you to request an academic reference so please keep a lookout for a reference request email	选填(申请时不需要;初审后校方可能来函索取)	https://www.alliancembs.manchester.ac.uk/study/masters/how-to-apply/supporting-documents/	official checklist	2026-08-15
Manchester	Oracle PeopleSoft Campus Solutions	References	(发信方向)	referee_invite_trigger	radio	⚠️ 与 UCL 相反:AMBS 是**校方发信给申请人**索取推荐信(reference request email 收件人是学生本人),公开页未描述任何「系统发信给推荐人」的机制。因此 AMBS 路径上不存在 UCL 那条红线,但也意味着推荐信由学生自行取得后交付	不适用(系统行为)	https://www.alliancembs.manchester.ac.uk/study/masters/how-to-apply/supporting-documents/	official checklist	2026-08-15
Manchester	Oracle PeopleSoft Campus Solutions	References	academic references — for a full-time MSc we require two academic references	referee_details_cs	repeatable-group	⚠️ 与上面 AMBS 及 ACS 课程页三方冲突:CS 系 how-to-apply 页写全日制 MSc 需 2 封学术推荐信;modular 申请者若毕业满 2 年,1 封 industrial reference 即可。三处口径不一致,未能解决——产品须按课程逐条建库,不可取任一处为全校口径	条件必填(CS 系全日制 MSc:2 封)	https://www.cs.manchester.ac.uk/study/postgraduate-taught/how-to-apply/	official how-to-apply page	2026-08-15
Manchester	Oracle PeopleSoft Campus Solutions	References	references can be emailed separately if preferred	reference_upload_by_student	file	CS 系允许推荐信另行邮寄提交(原文 references can be emailed separately if preferred),即不强制走系统。⚠️ 与 UCL 明文禁止申请人转交推荐信(we cannot accept references from applicants)直接相反——这条差异必须逐校硬编码,不能跨校套用	选填(CS 系可选提交途径)	https://www.cs.manchester.ac.uk/study/postgraduate-taught/how-to-apply/	official how-to-apply page	2026-08-15
Manchester	Oracle PeopleSoft Campus Solutions	Supporting documents	CV	cv_upload	file	AMBS:有超过两年 postgraduate work experience 者必交;CS 系 modular 申请要求 CV 显示 academic and employment history	条件必填(postgraduate 工作经验 >2 年)	https://www.alliancembs.manchester.ac.uk/study/masters/how-to-apply/supporting-documents/	official checklist	2026-08-15
Manchester	Oracle PeopleSoft Campus Solutions	Supporting documents	Final Year Modules	final_year_modules_list	file	仅 finance related programmes 且仍在读者:须另附最后一年在读科目清单,此件在官方成绩单之外额外要求	条件必填(finance 类课程在读申请者)	https://www.alliancembs.manchester.ac.uk/study/masters/how-to-apply/supporting-documents/	official checklist	2026-08-15
Manchester	Oracle PeopleSoft Campus Solutions	Supporting documents	University Grading Scale	grading_scale_upload	file	在英国以外院校就读者须提供所在院校的评分标准	条件必填(境外院校学历)	https://www.alliancembs.manchester.ac.uk/study/masters/how-to-apply/supporting-documents/	official checklist	2026-08-15
Manchester	Oracle PeopleSoft Campus Solutions	Supporting documents	Graduate Basis for Chartered Membership (GBC)	gbc_evidence_upload	file	仅 MSc Organisational Psychology:须证明第一学位被 British Psychological Society 认可为 GBC 或有资格取得 GBC	条件必填(MSc Organisational Psychology)	https://www.alliancembs.manchester.ac.uk/study/masters/how-to-apply/supporting-documents/	official checklist	2026-08-15
Manchester	Oracle PeopleSoft Campus Solutions	Supporting documents	Proof of English language ability	english_test_report_upload	file	原文 We will not make a decision on your application until you submit evidence of your English language ability —— 缺此件不出决定。⚠️ 与 UCL 的「缺英语成绩申请仍会被审理」相反	必填(母语非英语者)	https://www.alliancembs.manchester.ac.uk/study/masters/how-to-apply/supporting-documents/	official checklist	2026-08-15
Manchester	Oracle PeopleSoft Campus Solutions	Supporting documents	visa, CAS, BRP card or an official letter from your undergraduate institution	english_exemption_evidence	file	在英语国家读过书者以此替代语言成绩;明确允许 uploaded within the same file as your CV —— 与「每份材料分开上传」的总规则并存的一处例外	条件必填(以英语国家学历豁免语言要求时)	https://www.alliancembs.manchester.ac.uk/study/masters/how-to-apply/supporting-documents/	official checklist	2026-08-15
Manchester	Oracle PeopleSoft Campus Solutions	Supporting documents	Copy of passport	passport_scan	file	仅需 Tier 4 学生签证的国际生	条件必填(需签证者)	https://www.alliancembs.manchester.ac.uk/study/masters/how-to-apply/supporting-documents/	official checklist	2026-08-15
Manchester	Oracle PeopleSoft Campus Solutions	Submission	application fee	application_fee_payment	radio	£60,不可退,仅以下 8 门课收:MSc Accounting / Accounting and Finance / Business Analytics and Artificial Intelligence / Digital Marketing / Finance / International Business and Management / Marketing / Management。未列入者不收。须在 portal 内先付才能提交(You can't submit your application without paying);不接受银行转账;每申请一门课付一次	条件必填(上述 8 门课)	https://www.alliancembs.manchester.ac.uk/study/masters/how-to-apply/	official how-to-apply page	2026-08-15
Manchester	Oracle PeopleSoft Campus Solutions	Submission	application fee waiver	application_fee_waiver	radio	已申请 British Chevening / 印尼 LPDP 奖学金,或符合 Manchester Master's Bursary Scheme 者免申请费,但须提交奖学金申请证明	条件必填(申请免费资格时)	https://www.alliancembs.manchester.ac.uk/study/masters/how-to-apply/	official how-to-apply page	2026-08-15
Manchester	Oracle PeopleSoft Campus Solutions	Submission	If an agent is submitting an application on your behalf, they will have to pay the application fee	agent_used_yn	radio	曼大**允许中介代为提交申请**,且代申时申请费由中介支付,校方不另给学生付款链接。⚠️ 与 UNSW 明文 You must personally complete the application 相反;英国这边未见「按国籍强制走中介」的门槛	选填(公开页未见表单内 agent 字段,机制存在但字段形态未确认)	https://www.alliancembs.manchester.ac.uk/study/masters/how-to-apply/	official how-to-apply page	2026-08-15
Manchester	Oracle PeopleSoft Campus Solutions	Offer 阶段	tuition fee deposit	tuition_deposit	radio	自费国际生须先付 £2,500 学费押金才签发 CAS;部分申请人须付更高金额	必填(自费国际生,签发 CAS 前)	https://www.manchester.ac.uk/study/masters/courses/list/09705/msc-advanced-computer-science/	official how-to-apply page	2026-08-15
Manchester	Oracle PeopleSoft Campus Solutions	Application form (modular/part-time 简化路径)	you are not required to complete all of the fields on the application form	partial_form_allowed	radio	CS 系 modular / part-time(CPD)申请可只填最小集:全名+出生日期+地址+邮箱+电话、课程名称,其余字段可留空	不适用(表单规则)	https://www.cs.manchester.ac.uk/study/postgraduate-taught/how-to-apply/	official how-to-apply page	2026-08-15
Manchester	Oracle PeopleSoft Campus Solutions	Application form (modular/part-time 简化路径)	statement of aims	statement_of_aims	file	about half an A4 sheet —— 又一个以版面而非字数计的上限,且与 AMBS 的 one page 不同	必填(modular 申请)	https://www.cs.manchester.ac.uk/study/postgraduate-taught/how-to-apply/	official how-to-apply page	2026-08-15
Leeds	Microsoft Power Apps Portal / Dynamics 365 (My Leeds Portal) + Azure AD B2C	My Leeds Portal 登录页 (pre-login)	(无公开注册/申请表单)	registration_form_absent	text	signin-landing 页为 Power Pages SPA 外壳,HTML 内无任何可见 text/password 输入框,登录经 Azure AD B2C(b2clogin.com)跳转。字段契约全部在登录墙后	不适用	https://myleedsportal.leeds.ac.uk/signin-landing/?courseId=MSC-ACS-FT&year=2026%2F27	live public form	2026-08-15
Leeds	Microsoft Power Apps Portal / Dynamics 365 (My Leeds Portal) + Azure AD B2C	My Leeds Portal (pre-login)	courseId / year 作为 URL 参数	course_preference_1	dropdown	登录前的 deep link 已带课程与学年参数(如 courseId=MSC-ACS-FT&year=2026/27),说明课程选择在进入表单前即由入口链接决定,而非表单内下拉——与澳洲「表单内选 1-3 个志愿」结构不同	必填(经入口链接携带)	https://myleedsportal.leeds.ac.uk/signin-landing/?courseId=MSC-ACS-FT&year=2026%2F27	live public form	2026-08-15
Leeds	Microsoft Power Apps Portal / Dynamics 365 (My Leeds Portal) + Azure AD B2C	Step 4 — supporting documents	official degree certificate and transcripts	transcript_upload	file	须显示 degree class/grade 及每个 unit/module 的成绩;在读生交 partial/interim transcript;单文件大小与允许格式 未确认(公开页未给)	必填	https://www.leeds.ac.uk/masters-applying/doc/how-apply-masters-courses	official how-to-apply page	2026-08-15
Leeds	Microsoft Power Apps Portal / Dynamics 365 (My Leeds Portal) + Azure AD B2C	Step 4 — supporting documents	grading scale	grading_scale_upload	file	成绩单未清楚载明评分标准时须另附;EPS 补充要求含 the percentage pass mark for your degree,并提示评分标准常印在成绩单背面	条件必填(成绩单未载明时)	https://www.leeds.ac.uk/masters-applying/doc/how-apply-masters-courses	official how-to-apply page	2026-08-15
Leeds	Microsoft Power Apps Portal / Dynamics 365 (My Leeds Portal) + Azure AD B2C	Step 4 — supporting documents	certified translations into English	transcript_translation_upload	file	原文 All documents should be in English or accompanied by certified translations into English —— 要求 certified 翻译。公开页未指定认证机构,亦未像 UCL 那样禁止本人翻译	条件必填(材料非英文时)	https://www.leeds.ac.uk/masters-applying/doc/how-apply-masters-courses	official how-to-apply page	2026-08-15
Leeds	Microsoft Power Apps Portal / Dynamics 365 (My Leeds Portal) + Azure AD B2C	Step 4 — supporting documents	Evidence of English language proficiency	english_test_report_upload	file	原文限定 if you hold this at the time of application —— 申请时没有可不交;EPS 明确 usually able to issue a conditional offer without any English documentation,但不出无条件 offer	选填(申请时持有则交)	https://www.leeds.ac.uk/masters-applying/doc/how-apply-masters-courses	official how-to-apply page	2026-08-15
Leeds	Microsoft Power Apps Portal / Dynamics 365 (My Leeds Portal) + Azure AD B2C	Step 4 — supporting documents	previous immigration documents: Visa / Share code / BRP / CAS	previous_uk_visa_documents	file	仅限「需 Student visa 且此前持 Student visa(或等效)在英就读过」者;四类件并列:签证、share code、BRP、CAS。⚠️ 这是澳美两国都没有的英国特有件	条件必填(有英国学签就读史者)	https://www.leeds.ac.uk/masters-applying/doc/how-apply-masters-courses	official how-to-apply page	2026-08-15
Leeds	Microsoft Power Apps Portal / Dynamics 365 (My Leeds Portal) + Azure AD B2C	Step 4 — supporting documents	A CV	cv_upload	file	大学层面写作 may also need to provide(按课程);但 EPS 把 CV/Resume 列入 MUST include 必交清单,用于澄清教育经历、解释空档期、边缘案例加分——校内两级口径不一致,须按院系取值	条件必填(EPS 必交;其他院系按课程)	https://eps.leeds.ac.uk/computing-masters/doc/apply-13	official checklist	2026-08-15
Leeds	Microsoft Power Apps Portal / Dynamics 365 (My Leeds Portal) + Azure AD B2C	Step 4 — supporting documents	Evidence of professional qualifications	professional_qualification_evidence	file	按课程要求,须在 Course Search 逐课程查	条件必填(按课程)	https://www.leeds.ac.uk/masters-applying/doc/how-apply-masters-courses	official how-to-apply page	2026-08-15
Leeds	Microsoft Power Apps Portal / Dynamics 365 (My Leeds Portal) + Azure AD B2C	Step 4 — supporting documents	details of the qualification used to gain entry into that later year	later_year_entry_qualification	file	若非从第 1 年入读现学位(如专升本/转学分入读高年级),须另附当初入读所凭资格的成绩单与证书。⚠️ 中国专升本、3+1 类学历会命中此条	条件必填(非第 1 年入读者)	https://eps.leeds.ac.uk/computing-masters/doc/apply-13	official checklist	2026-08-15
Leeds	Microsoft Power Apps Portal / Dynamics 365 (My Leeds Portal) + Azure AD B2C	Step 4 — supporting documents	list of modules yet to be studied	remaining_modules_list	file	在读生除最新成绩单外,须另附尚未修读的科目清单	条件必填(在读申请者)	https://eps.leeds.ac.uk/computing-masters/doc/apply-13	official checklist	2026-08-15
Leeds	Microsoft Power Apps Portal / Dynamics 365 (My Leeds Portal) + Azure AD B2C	Step 4 — 扫描件规格	scans of the originals, not photographs	scan_quality_rule	file	🌟 本次八校中最细的扫描规格:必须是原件扫描件、不接受拍照;扫描须完整且质量良好、showing the 4 corners of all pages of the original document;Please do not merge separate qualifications together(不同学历不得合并成一个文件)。另明示 incomplete applications may not be continued if ... insufficient effort was made in submitting the application	必填(上传规格)	https://eps.leeds.ac.uk/computing-masters/doc/apply-13	official checklist	2026-08-15
Leeds	Microsoft Power Apps Portal / Dynamics 365 (My Leeds Portal) + Azure AD B2C	Step 4 — 扫描件规格	do not upload academic documents to the funding section	upload_section_routing_rule	file	学术材料不得传到 funding 区,原因是 we cannot access these —— portal 内不同上传区权限不同,传错区等于没交	不适用(上传规则)	https://eps.leeds.ac.uk/computing-masters/doc/apply-13	official checklist	2026-08-15
Leeds	Microsoft Power Apps Portal / Dynamics 365 (My Leeds Portal) + Azure AD B2C	Supporting documents (post-submission)	sent via an enquiry or condition response in the applicant portal	late_document_upload_route	file	补件须走 portal 内的 enquiry 或 condition response 通道,这样系统才会自动挂到对应申请上	条件必填(提交后补件时)	https://eps.leeds.ac.uk/computing-masters/doc/apply-13	official checklist	2026-08-15
Leeds	Microsoft Power Apps Portal / Dynamics 365 (My Leeds Portal) + Azure AD B2C	References	References, or contact details for two referees	referee_details	repeatable-group	按课程决定要不要;要则通常 2 位。推荐人应为 academic;离开教育超过 5 年或以工作经验申请者,admissions team 可接受 professional referee(注意:澳洲/UCL 的门槛是 4 年,Leeds 是 5 年)。是否接受由相关 academic school 自行裁量	条件必填(按课程)	https://www.leeds.ac.uk/masters-applying/doc/how-apply-masters-courses	official how-to-apply page	2026-08-15
Leeds	Microsoft Power Apps Portal / Dynamics 365 (My Leeds Portal) + Azure AD B2C	References	(发信时点 —— 第三种机制)	referee_invite_trigger	radio	⚠️ 原文 If you are required to supply referee details, the admissions team will only contact your referees if they need to see a reference in order to make a decision on your application。即:填了推荐人也**不必然**发信,只有招生团队认为需要看推荐信时才由**人工**联系推荐人。既非 UCL 的 on-submit 自动发信,也非曼大 AMBS 的「校方发信给学生」——这是第三种机制	不适用(系统/人工行为)	https://www.leeds.ac.uk/masters-applying/doc/how-apply-masters-courses	official how-to-apply page	2026-08-15
Leeds	Microsoft Power Apps Portal / Dynamics 365 (My Leeds Portal) + Azure AD B2C	References	(EPS 院系口径)	referee_details_eps	repeatable-group	EPS 把 References 列在 Documents which are not required 之下:References are not usually required, but in specific borderline cases and for the MSc Mathematics programme we may require a reference。⚠️ 与大学层面「按课程可能要 2 位」并存,须按院系/课程取值	选填(EPS;MSc Mathematics 及边缘案例除外)	https://eps.leeds.ac.uk/computing-masters/doc/apply-13	official checklist	2026-08-15
Leeds	Microsoft Power Apps Portal / Dynamics 365 (My Leeds Portal) + Azure AD B2C	Personal statement	A personal statement	personal_statement_upload	file	EPS:A personal statement is not required as standard,但在两种情形下能加分——解释教育空档期(若 CV 未体现)、说明本科专业与所申项目不直接相关时的关联性。上限 no more than one side of A4(注意:曼大 AMBS 是 one page、CS 系 statement of aims 是 half A4、UCL 是 3000 字符或两页 A4 —— 四个不同上限)	选填(EPS 非标准必交;部分课程必填)	https://eps.leeds.ac.uk/computing-masters/doc/apply-13	official checklist	2026-08-15
Leeds	Microsoft Power Apps Portal / Dynamics 365 (My Leeds Portal) + Azure AD B2C	Application form — Funding	scholarship deadline	scholarship_deadline_flag	text	有奖学金截止日者须在表单 funding 区注明,以便校方优先处理;另建议整份申请在奖学金截止前至少 1 个月提交	选填	https://www.leeds.ac.uk/masters-applying/doc/how-apply-masters-courses	official how-to-apply page	2026-08-15
Leeds	Microsoft Power Apps Portal / Dynamics 365 (My Leeds Portal) + Azure AD B2C	Application form — Declarations	unspent criminal conviction	criminal_conviction_declaration	radio	通常在**接受 offer 时**才需申报;少数课程在**申请时**即须申报。⚠️ 申报时点因课程而异,产品不能统一放在同一步	条件必填(少数课程在申请时;其余在接受 offer 时)	https://www.leeds.ac.uk/masters-applying/doc/how-apply-masters-courses	official how-to-apply page	2026-08-15
Leeds	Microsoft Power Apps Portal / Dynamics 365 (My Leeds Portal) + Azure AD B2C	Application form	under the age of 18 on 1 October in the year of entry	under_18_flag	radio	入学年 10 月 1 日未满 18 岁者另有专门指引(与澳洲 UNSW/Adelaide 的未成年监护要求同类)	条件必填(未满 18 岁)	https://www.leeds.ac.uk/masters-applying/doc/how-apply-masters-courses	official how-to-apply page	2026-08-15
Leeds	Microsoft Power Apps Portal / Dynamics 365 (My Leeds Portal) + Azure AD B2C	Portal 行为约束	your application will be deleted after 200 days if it is not submitted	draft_expiry_200_days	radio	🌟 草稿可随时保存,但**未提交的申请 200 天后被删除**。这是本次八校中唯一公开的草稿存活期。对「AI 准备包长期托管草稿」是硬约束	不适用(系统约束)	https://www.leeds.ac.uk/masters-applying/doc/how-apply-masters-courses	official how-to-apply page	2026-08-15
Leeds	Microsoft Power Apps Portal / Dynamics 365 (My Leeds Portal) + Azure AD B2C	中介 / 代申	we recommend you use the services of our overseas representatives	agent_used_yn	radio	Leeds 对国际申请人**主动建议**走海外代表(中介),并另设 How to apply – information for agents 专页。但未见按国籍强制。表单内是否有 agent 归属字段 未确认(登录墙后)	选填	https://www.leeds.ac.uk/masters-applying/doc/how-apply-masters-courses	official how-to-apply page	2026-08-15
Leeds	Microsoft Power Apps Portal / Dynamics 365 (My Leeds Portal) + Azure AD B2C	Offer 阶段	tuition fee deposit	tuition_deposit	radio	须付学费押金或提供豁免证明;金额见 Tuition fee deposits for Masters applicants 专页(本次未取具体数额)	必填(除豁免情形)	https://www.leeds.ac.uk/masters-applying/doc/how-apply-masters-courses	official how-to-apply page	2026-08-15
Leeds	Microsoft Power Apps Portal / Dynamics 365 (My Leeds Portal) + Azure AD B2C	Submission	application fee	application_fee_payment	radio	公开的 how to apply 五步流程中**未出现申请费**环节(对照:UCL £90/£160、曼大 8 门课 £60)。记为未确认而非「不收」	未确认(公开页未提及)	https://www.leeds.ac.uk/masters-applying/doc/how-apply-masters-courses	official how-to-apply page	2026-08-15
Columbia SEAS	Slate (Technolutions)	Register Account (pre-login)	Email Address	email	text	maxlength=64;data-validate 含 required: true, format: 'email';autocomplete=off	必填	https://apply.engineering.columbia.edu/register	live public form	2026-08-15
Columbia SEAS	Slate (Technolutions)	Register Account (pre-login)	First Name	given_name	text	maxlength=64;data-validate 含 required: true。⚠️ 对照 UQ 的 30/50 冲突:Slate 这里 HTML 与帮助文字一致,无冲突	必填	https://apply.engineering.columbia.edu/register	live public form	2026-08-15
Columbia SEAS	Slate (Technolutions)	Register Account (pre-login)	Last Name	family_name	text	maxlength=64;data-validate 含 required: true	必填	https://apply.engineering.columbia.edu/register	live public form	2026-08-15
Columbia SEAS	Slate (Technolutions)	Register Account (pre-login)	Birthdate	date_of_birth	dropdown	拆成 3 个 select(birthdate_m / birthdate_d / birthdate_y),三者共用同一条 required 校验。⚠️ 出生日期在注册阶段即收集——澳洲 StudyLink 注册表不收,是登录后才问	必填	https://apply.engineering.columbia.edu/register	live public form	2026-08-15
Columbia SEAS	Slate (Technolutions)	Register Account (pre-login)	(注册表单只有以上 4 项)	registration_form_minimal	text	整张 Register Account 表仅 email / first / last / birthdate 四项,无国籍、无密码(Slate 走邮件确认链接建号)。这是美国 Slate 系的通用形态	不适用	https://apply.engineering.columbia.edu/register	live public form	2026-08-15
Columbia SEAS	Slate (Technolutions)	Application form — Program	one program per term	course_preference_1	dropdown	🌟 与澳洲相反:It is against school policy to apply to more than one program at the Fu Foundation School of Engineering and Applied Science per term(含 Columbia Video Network)。违规可能导致申请作废且多付的申请费不退;并明文禁止 Do not create a new application account in order to circumvent this policy	必填(且每学期只能申一个项目)	https://www.engineering.columbia.edu/admissions-aid/graduate-admissions/how-apply/application-requirements	official how-to-apply page	2026-08-15
Columbia SEAS	Slate (Technolutions)	Application form — Education	list all colleges and universities you have attended for at least one term	institution_name	repeatable-group	须列出所有就读满一学期且取得学分的院校,含 professional schools 与 summer study programs,不论学分多少	必填	https://www.engineering.columbia.edu/admissions-aid/graduate-admissions/how-apply/application-requirements	official how-to-apply page	2026-08-15
Columbia SEAS	Slate (Technolutions)	Application form — Education	upload a copy of your transcript	transcript_upload	file	可传 official transcript 的复印件或 student copy;🌟 明文禁止 We ask that you not upload screenshots of your online student portal —— 传截图会拖慢审理。单文件大小/格式上限 公开页未给(未确认)	必填(逐所院校)	https://www.engineering.columbia.edu/admissions-aid/graduate-admissions/how-apply/application-requirements	official how-to-apply page	2026-08-15
Columbia SEAS	Slate (Technolutions)	Application form — Education	Official transcripts	official_transcript_post_admit	file	官方成绩单在**录取并接受 offer 之后**才寄送,并明确 Do not have your institution send us transcripts prior to this。若院校无法经安全加密系统电子发送,须改由 WES 出具 Course-by-Course Evaluation + International Credential Advantage Package 直发 finaldocs@columbia.edu	必填(录取并接受 offer 后)	https://www.engineering.columbia.edu/admissions-aid/graduate-admissions/how-apply/application-requirements	official how-to-apply page	2026-08-15
Columbia SEAS	Slate (Technolutions)	Application form — Education	Translation of the official transcript(s) and degree/diploma certificate(s)	transcript_translation_upload	file	The translation must be conducted by a reputable service provider(措辞较松,未指定名录;对照 UCL 明文禁止本人翻译)	条件必填(院校不出具英文成绩单时)	https://www.engineering.columbia.edu/admissions-aid/graduate-admissions/how-apply/application-requirements	official how-to-apply page	2026-08-15
Columbia SEAS	Slate (Technolutions)	Application form — Recommendations	Three letters of recommendation	referee_details	repeatable-group	固定 3 封。推荐人应为教过申请人的 faculty;也可用现任/前任主管;Personal references are not appropriate。⚠️ 澳洲授课型硕士主流不要推荐信,美国这边 3 封是硬性起步——这是三国间最大的材料量差异	必填	https://www.engineering.columbia.edu/admissions-aid/graduate-admissions/how-apply/application-requirements	official how-to-apply page	2026-08-15
Columbia SEAS	Slate (Technolutions)	Application form — Recommendations	recommendation providers' contact information	referee_1_email	text	应使用 professional email address;⚠️ 红线字段:填入即触发系统联系推荐人	必填(3 位)	https://www.engineering.columbia.edu/admissions-aid/graduate-admissions/admissions-faqs	official how-to-apply page	2026-08-15
Columbia SEAS	Slate (Technolutions)	Application form — Recommendations	(发信触发时点)	referee_invite_trigger	radio	原文 Upon entering your recommendation providers' contact information in your application, your recommendation providers will be contacted to supply the letter of recommendation —— 字面读作**填入联系方式即联系推荐人**,比 UCL 的 on-submit 更早。但公开页未明示是保存即发还是提交后发,**未确认**,不得假定为 on-submit	不适用(系统行为)	https://www.engineering.columbia.edu/admissions-aid/graduate-admissions/how-apply/application-requirements	official how-to-apply page	2026-08-15
Columbia SEAS	Slate (Technolutions)	Application form — Recommendations	(申请人参与推荐信的禁令)	reference_authorship_prohibition	text	🔴 本次三国八校中最强的一条禁令,逐字:Under no circumstance should you write any portion of the evaluation, nor have any involvement in its drafting or submission. —— 不仅禁止代写「任何部分」,连**参与起草或参与提交**都禁止。这直接把「AI 代写推荐信」「AI 代推荐人提交」定为违规,且违规后果适用 academic integrity 条款(拒录/撤销录取/撤销学位)	不允许	https://www.engineering.columbia.edu/admissions-aid/graduate-admissions/how-apply/application-requirements	official how-to-apply page	2026-08-15
Columbia SEAS	Slate (Technolutions)	Application form — Recommendations	(第三方递送服务)	reference_third_party_service	radio	不接受 Interfolio 或任何第三方代递服务;不接受纸质信函(References sent this way will not be reviewed);Letters of recommendation must be submitted by your reference provider directly	不允许	https://www.engineering.columbia.edu/admissions-aid/graduate-admissions/admissions-faqs	official how-to-apply page	2026-08-15
Columbia SEAS	Slate (Technolutions)	Application form — Recommendations	(提交后补推荐信)	reference_after_submission	radio	References can be added to your submitted application after the priority deadline, if necessary;推荐人可在申请提交后直接把信加到申请里。即推荐信不阻塞提交	选填(提交后仍可补)	https://www.engineering.columbia.edu/admissions-aid/graduate-admissions/admissions-faqs	official how-to-apply page	2026-08-15
Columbia SEAS	Slate (Technolutions)	Application form — Personal Statement	Personal statement	personal_statement_upload	file	建议 250–1,000 词,但**超出不受负面影响**(Your application will not be negatively impacted should you exceed this recommendation),且明确不必来函申请超字数许可。格式建议:四边页边距 ≥1 inch 且左右相等、双倍行距、10pt Arial 或 12pt Times New Roman(可用任何清晰的标准衬线/无衬线字体,禁用手写体与花体)、**姓名须出现在每页的页眉或页脚**	必填	https://www.engineering.columbia.edu/admissions-aid/graduate-admissions/how-apply/application-requirements	official how-to-apply page	2026-08-15
Columbia SEAS	Slate (Technolutions)	Application form — Personal Statement	(原创性要求)	personal_statement_authorship	text	It is essential to the admissions process that you write and submit this Personal Statement on your own. Any evidence of plagiarized materials may result in denial or revocation of admission	必填(本人撰写)	https://www.engineering.columbia.edu/admissions-aid/graduate-admissions/how-apply/application-requirements	official how-to-apply page	2026-08-15
Columbia SEAS	Slate (Technolutions)	Application form — Resume	Resumé or Curriculum Vitae	cv_upload	file	须涵盖:任职经历(含职位名与起止日期)、research activities、academic honors 含 fellowships、志愿/社区服务、课外活动、荣誉学会与服务或领导力奖项、publications	必填	https://www.engineering.columbia.edu/admissions-aid/graduate-admissions/how-apply/application-requirements	official how-to-apply page	2026-08-15
Columbia SEAS	Slate (Technolutions)	Application form — Publications	Publications	publication_upload	file	选填。须上传论文副本、**描述本人贡献**,并**提供一位可证实其参与的教授或导师的邮箱**。⚠️ 这是本申请里第二个「填入第三方邮箱」的字段——是否触发系统发信 未确认,但性质上与推荐人邮箱同属红线邻域	选填	https://www.engineering.columbia.edu/admissions-aid/graduate-admissions/how-apply/application-requirements	official how-to-apply page	2026-08-15
Columbia SEAS	Slate (Technolutions)	Application form — Test Scores	self-report your full scores (each section with percentiles)	test_scores_self_reported	text	须逐科填分并附百分位;另须上传对应 score report 副本(申请阶段只要这一份);录取后才由考试机构直发官方成绩(ETS code 2111)。🌟 禁止 superscoring —— 多次考试须整套提交同一次的成绩	条件必填(提交分数时)	https://www.engineering.columbia.edu/admissions-aid/graduate-admissions/how-apply/application-requirements	official how-to-apply page	2026-08-15
Columbia SEAS	Slate (Technolutions)	Application form — Test Scores	GRE General Test	gre_score	text	School Code 2111;2026 申请季(含 2026 春/秋)**不要求**,交与不交都不影响评审;Applied Physics 博士方向可另交 GRE Physics 科目成绩	选填(2026 cycle)	https://www.engineering.columbia.edu/admissions-aid/graduate-admissions/how-apply/application-requirements	official how-to-apply page	2026-08-15
Columbia SEAS	Slate (Technolutions)	Application form — Test Scores	English language test	english_test_report_upload	file	接受 TOEFL iBT(含 Home Edition)/ IELTS Academic / PTE Academic / Duolingo,任选其一。豁免名单为本科学位来自 澳/加/加纳/爱尔兰/肯尼亚/新西兰/尼日利亚/新加坡/英/美 十国;在这十国拿到或即将拿到硕士学位者亦豁免。中国大陆申请人属明确点名须交的地区	条件必填(本科学位非上述十国)	https://www.engineering.columbia.edu/admissions-aid/graduate-admissions/how-apply/application-requirements	official how-to-apply page	2026-08-15
Columbia SEAS	Slate (Technolutions)	Application form — Test Scores	(成绩有效期)	test_score_validity	text	所有成绩须在入学首学期开始时仍在有效期内。GRE 5 年;TOEFL / IELTS / Duolingo 2 年。过期成绩不接受	必填(有效期约束)	https://www.engineering.columbia.edu/admissions-aid/graduate-admissions/how-apply/application-requirements	official how-to-apply page	2026-08-15
Columbia SEAS	Slate (Technolutions)	Status Portal (post-submission)	Video Interview	video_interview	radio	🌟 硕士(MS)申请的**强制**组件,但**只有在申请提交且申请费付讫后**才在 Status Portal 中开放。形式:3 道随机抽取的行为面试题,每题给 90 秒思考,三题合计 3 分钟录制作答,官方说明无需事先准备;提示使用 VPN 可能导致提交失败	必填(MS 申请;提交并付费后)	https://www.engineering.columbia.edu/admissions-aid/graduate-admissions/how-apply/application-requirements	official how-to-apply page	2026-08-15
